event_id,frame,edge_type,action,i,j,distance,threshold_form,threshold_break
390,4,slab,form,92,324,1.6053995208413474,2.3895000000000004,2.7435
391,4,slab,form,298,299,1.6651568182890855,2.3895000000000004,2.7435
392,4,slab,form,455,550,1.6112343813988628,2.3895000000000004,2.7435
393,4,slab,form,38,540,1.6462111599170879,2.3895000000000004,2.7435
394,4,slab,form,432,435,1.6582118388032023,2.3895000000000004,2.7435
395,4,slab,form,211,214,1.6171998591394814,2.3895000000000004,2.7435
396,4,slab,form,262,416,1.6399569675732617,2.3895000000000004,2.7435
397,4,slab,form,11,14,1.6395424577297018,2.3895000000000004,2.7435
398,4,slab,form,355,456,1.6053792356849264,2.3895000000000004,2.7435
399,4,slab,form,437,439,1.6256584769659508,2.3895000000000004,2.7435
400,4,slab,form,237,239,1.6254882701716329,2.3895000000000004,2.7435
401,4,slab,form,272,274,1.6742969390605702,2.3895000000000004,2.7435
402,4,slab,form,275,456,1.6146931730043284,2.3895000000000004,2.7435
403,4,slab,form,415,416,1.64533915201747,2.3895000000000004,2.7435
404,4,slab,form,77,335,1.6827611465150438,2.3895000000000004,2.7435
405,4,slab,form,61,318,1.68850034169269,2.3895000000000004,2.7435
406,4,slab,form,46,49,1.6377740137650603,2.3895000000000004,2.7435
407,4,slab,form,477,479,1.6295454425481681,2.3895000000000004,2.7435
408,4,slab,form,175,179,1.6494412902528799,2.3895000000000004,2.7435
409,4,slab,form,188,189,1.6072248656037529,2.3895000000000004,2.7435
410,4,slab,form,100,557,1.6418165080641611,2.3895000000000004,2.7435
411,4,slab,form,482,483,1.634869594700987,2.3895000000000004,2.7435
412,4,slab,form,478,563,1.683862161787217,2.3895000000000004,2.7435
413,4,slab,form,86,89,1.6695951298142457,2.3895000000000004,2.7435
414,4,slab,form,310,419,1.650951805533785,2.3895000000000004,2.7435
415,4,slab,form,317,318,1.6291896200601248,2.3895000000000004,2.7435
416,4,slab,form,281,283,1.5963938958742465,2.3895000000000004,2.7435
417,4,slab,form,296,297,1.6331165614889802,2.3895000000000004,2.7435
418,4,slab,form,11,260,1.6916885720094024,2.3895000000000004,2.7435
419,4,slab,form,17,271,1.621862433913484,2.3895000000000004,2.7435
420,4,slab,form,215,219,1.6623023920248758,2.3895000000000004,2.7435
421,4,slab,form,231,361,1.6224393377807902,2.3895000000000004,2.7435
422,4,slab,form,474,562,1.5822785511235893,2.3895000000000004,2.7435
423,4,slab,form,137,139,1.6044809201972943,2.3895000000000004,2.7435
424,4,slab,form,186,359,1.5927002332446685,2.3895000000000004,2.7435
425,4,slab,form,319,435,1.6449383906893729,2.3895000000000004,2.7435
426,4,slab,form,405,531,1.6251374309511148,2.3895000000000004,2.7435
427,4,slab,form,380,528,1.6334664152724312,2.3895000000000004,2.7435
428,4,slab,form,507,568,1.639381383740198,2.3895000000000004,2.7435
429,4,slab,form,155,548,1.6303436727935186,2.3895000000000004,2.7435
430,4,slab,form,137,303,1.6336880552760893,2.3895000000000004,2.7435
431,4,slab,form,163,164,1.6516636813948147,2.3895000000000004,2.7435
432,4,slab,form,440,562,1.6035874331523294,2.3895000000000004,2.7435
433,4,slab,form,50,54,1.6720552924416716,2.3895000000000004,2.7435
434,4,slab,form,158,528,1.6054958288397887,2.3895000000000004,2.7435
435,4,slab,form,460,462,1.624660307400932,2.3895000000000004,2.7435
436,4,slab,form,23,543,1.592651273894527,2.3895000000000004,2.7435
437,4,slab,form,182,365,1.6208606418249687,2.3895000000000004,2.7435
438,4,slab,form,75,79,1.6000773975500857,2.3895000000000004,2.7435
439,4,slab,form,427,558,1.6078580302130794,2.3895000000000004,2.7435
440,4,slab,form,103,104,1.6162092444838663,2.3895000000000004,2.7435
441,4,slab,form,449,450,1.640610663983801,2.3895000000000004,2.7435
442,4,slab,form,513,566,1.6197346114122129,2.3895000000000004,2.7435
443,4,slab,form,80,84,1.6753837788356365,2.3895000000000004,2.7435
444,4,covalent,form,583,589,1.0878651330785631,1.2305,1.3375000000000001
445,4,slab,form,259,260,1.656941307082902,2.3895000000000004,2.7435
446,4,slab,form,317,373,1.658853375854629,2.3895000000000004,2.7435
447,4,slab,form,115,119,1.6004778335438559,2.3895000000000004,2.7435
448,4,slab,form,160,547,1.591515150616428,2.3895000000000004,2.7435
449,4,slab,form,238,239,1.6435601609848653,2.3895000000000004,2.7435
450,4,slab,form,371,533,1.6203708920773263,2.3895000000000004,2.7435
451,4,slab,form,414,558,1.6099065711441505,2.3895000000000004,2.7435
452,4,slab,form,6,9,1.6355355714837276,2.3895000000000004,2.7435
453,4,slab,form,52,54,1.665382268656146,2.3895000000000004,2.7435
454,4,covalent,form,579,580,1.393282712130885,1.7479999999999998,1.9
455,4,slab,form,366,511,1.684920423906986,2.3895000000000004,2.7435
456,4,slab,form,176,179,1.6573173832975359,2.3895000000000004,2.7435
457,4,slab,form,438,551,1.6456942337708227,2.3895000000000004,2.7435
458,4,slab,form,163,333,1.5949064832386166,2.3895000000000004,2.7435
459,4,slab,form,392,536,1.5909203748587009,2.3895000000000004,2.7435
460,4,slab,form,522,539,1.5977959486022513,2.3895000000000004,2.7435
461,4,slab,form,386,388,1.660452957222467,2.3895000000000004,2.7435
462,4,slab,form,216,219,1.6195531747131526,2.3895000000000004,2.7435
463,4,slab,form,463,465,1.631741830046265,2.3895000000000004,2.7435
464,4,slab,form,364,365,1.616651478029697,2.3895000000000004,2.7435
465,4,slab,form,494,496,1.6643400257811707,2.3895000000000004,2.7435
466,4,slab,form,16,19,1.5982081908011097,2.3895000000000004,2.7435
467,4,slab,form,28,542,1.6197524097367282,2.3895000000000004,2.7435
468,4,slab,form,488,490,1.70211449835018,2.3895000000000004,2.7435
469,4,slab,form,233,271,1.613174280443722,2.3895000000000004,2.7435
470,4,slab,form,389,531,1.6562783530934426,2.3895000000000004,2.7435
471,4,slab,form,162,274,1.6310738808665504,2.3895000000000004,2.7435
472,4,slab,form,358,459,1.6450375148741663,2.3895000000000004,2.7435
473,4,slab,form,261,263,1.6295345034496698,2.3895000000000004,2.7435
474,4,slab,form,1,254,1.6292327717969048,2.3895000000000004,2.7435
475,4,slab,form,270,391,1.6634812723134156,2.3895000000000004,2.7435
476,4,slab,form,180,184,1.6040397434523517,2.3895000000000004,2.7435
477,4,slab,form,304,413,1.645292436561707,2.3895000000000004,2.7435
478,4,slab,form,6,257,1.684199092507882,2.3895000000000004,2.7435
479,4,slab,form,91,94,1.645335968820879,2.3895000000000004,2.7435
480,4,slab,form,165,546,1.640951298080797,2.3895000000000004,2.7435
481,4,slab,form,307,309,1.636904893795082,2.3895000000000004,2.7435
482,4,slab,form,445,555,1.6695723486970653,2.3895000000000004,2.7435
483,4,slab,form,250,462,1.6314796537725758,2.3895000000000004,2.7435
484,4,slab,form,266,267,1.6532452383520042,2.3895000000000004,2.7435
485,4,slab,form,218,219,1.6160114731544457,2.3895000000000004,2.7435
486,4,slab,form,337,428,1.7333590230569331,2.5245,2.8985000000000003
487,4,slab,form,420,552,1.6201590835375028,2.3895000000000004,2.7435
488,4,slab,form,117,119,1.636117705500134,2.3895000000000004,2.7435
489,4,slab,form,18,19,1.6121907919261522,2.3895000000000004,2.7435
490,4,slab,form,220,224,1.6121842828245558,2.3895000000000004,2.7435
491,4,slab,form,191,350,1.6641319027502215,2.3895000000000004,2.7435
492,4,slab,form,432,560,1.6771544858349314,2.3895000000000004,2.7435
493,4,slab,form,126,289,1.5718344945004699,2.3895000000000004,2.7435
494,4,slab,form,142,144,1.6743896140886532,2.3895000000000004,2.7435
495,4,slab,form,95,562,1.6431386492954294,2.3895000000000004,2.7435
496,4,slab,form,285,286,1.6209505071049426,2.3895000000000004,2.7435
497,4,slab,form,368,532,1.6365243329424697,2.3895000000000004,2.7435
498,4,slab,form,352,353,1.6269653042605015,2.3895000000000004,2.7435
499,4,slab,form,182,184,1.6266070395603058,2.3895000000000004,2.7435
500,4,slab,form,346,425,1.6696011189618696,2.3895000000000004,2.7435
501,4,slab,form,230,570,1.6296733854051144,2.3895000000000004,2.7435
502,4,covalent,form,583,590,1.0247851508177408,1.2305,1.3375000000000001
503,4,slab,form,415,562,1.5931960133753664,2.3895000000000004,2.7435
504,4,slab,form,145,550,1.645759355034112,2.3895000000000004,2.7435
505,4,slab,form,397,529,1.6346967416530886,2.3895000000000004,2.7435
506,4,slab,form,125,542,1.618874086489138,2.3895000000000004,2.7435
507,4,slab,form,457,547,1.6490508771907872,2.3895000000000004,2.7435
508,4,slab,form,222,224,1.5959816723397602,2.3895000000000004,2.7435
509,4,slab,form,198,545,1.6755525315258848,2.3895000000000004,2.7435
510,4,slab,form,424,557,1.6097345370132077,2.3895000000000004,2.7435
511,4,slab,form,17,19,1.6535188407927977,2.3895000000000004,2.7435
512,4,slab,form,249,251,1.650041653125002,2.3895000000000004,2.7435
513,4,slab,form,296,471,1.6209112496293265,2.3895000000000004,2.7435
514,4,slab,form,427,428,1.6830958624295624,2.5245,2.8985000000000003
515,4,slab,form,510,511,1.6196657408701483,2.3895000000000004,2.7435
516,4,slab,form,278,280,1.6364777483650503,2.3895000000000004,2.7435
517,4,slab,form,372,373,1.6822307287891165,2.3895000000000004,2.7435
518,4,slab,form,146,149,1.648638703704437,2.3895000000000004,2.7435
519,4,slab,form,298,468,1.6506320914129402,2.3895000000000004,2.7435
520,4,covalent,form,577,582,1.4212999840916185,1.7479999999999998,1.9
521,4,slab,form,36,251,1.6602771271372072,2.3895000000000004,2.7435
522,4,slab,form,311,508,1.6332453322372145,2.3895000000000004,2.7435
523,4,slab,form,83,84,1.5826159846793784,2.3895000000000004,2.7435
524,4,slab,form,47,49,1.6509952527093574,2.3895000000000004,2.7435
525,4,slab,form,398,574,1.6189954859714686,2.3895000000000004,2.7435
526,4,slab,form,252,395,1.617379886510372,2.3895000000000004,2.7435
527,4,slab,form,294,295,1.659294091166141,2.3895000000000004,2.7435
528,4,slab,form,51,54,1.6767224032143788,2.3895000000000004,2.7435
529,4,slab,form,108,109,1.6121147785848944,2.3895000000000004,2.7435
530,4,slab,form,232,338,1.6443003896678834,2.3895000000000004,2.7435
531,4,slab,form,323,324,1.6152538432819477,2.3895000000000004,2.7435
532,4,slab,form,203,552,1.6445874502730469,2.3895000000000004,2.7435
533,4,slab,form,302,303,1.6120522366542018,2.3895000000000004,2.7435
534,4,slab,form,156,283,1.6087851843590302,2.3895000000000004,2.7435
535,4,slab,form,221,224,1.639603420490921,2.3895000000000004,2.7435
536,4,slab,form,152,292,1.650074153664708,2.3895000000000004,2.7435
537,4,slab,form,21,24,1.6504555410355328,2.3895000000000004,2.7435
538,4,slab,form,488,570,1.6141685513800499,2.3895000000000004,2.7435
539,4,slab,form,351,519,1.6461415160650643,2.3895000000000004,2.7435
540,4,slab,form,504,505,1.675680544178556,2.3895000000000004,2.7435
541,4,slab,form,460,540,1.6801140470138103,2.3895000000000004,2.7435
542,4,slab,form,122,297,1.6173477041054312,2.3895000000000004,2.7435
543,4,slab,form,514,537,1.6339930307261106,2.3895000000000004,2.7435
544,4,slab,form,437,553,1.6844061668603987,2.3895000000000004,2.7435
545,4,slab,form,192,361,1.6149498561475728,2.3895000000000004,2.7435
546,4,slab,form,5,529,1.5963109203336634,2.3895000000000004,2.7435
547,4,slab,form,130,541,1.6705289390430917,2.3895000000000004,2.7435
548,4,slab,form,66,321,1.6619890920978728,2.3895000000000004,2.7435
549,4,slab,form,96,99,1.6495753183460495,2.3895000000000004,2.7435
550,4,slab,form,110,559,1.6581837183150148,2.3895000000000004,2.7435
551,4,slab,form,244,245,1.6365258740911293,2.3895000000000004,2.7435
552,4,slab,form,223,224,1.6054629820353712,2.3895000000000004,2.7435
553,4,slab,form,106,331,1.674063304810138,2.3895000000000004,2.7435
554,4,slab,form,23,24,1.6760146500827247,2.3895000000000004,2.7435
555,4,slab,form,190,194,1.620229225534833,2.3895000000000004,2.7435
556,4,slab,form,389,391,1.6215395511626958,2.3895000000000004,2.7435
557,4,slab,form,225,229,1.6405472068413973,2.3895000000000004,2.7435
558,4,slab,form,323,379,1.6150408485079575,2.3895000000000004,2.7435
559,4,slab,form,236,239,1.6364826852571936,2.3895000000000004,2.7435
560,4,slab,form,368,370,1.6907018627930375,2.3895000000000004,2.7435
561,4,slab,form,512,574,1.6352491327267369,2.3895000000000004,2.7435
562,4,slab,form,492,575,1.6135190874967482,2.3895000000000004,2.7435
563,4,slab,form,68,532,1.6373532455887176,2.3895000000000004,2.7435
564,4,slab,form,497,499,1.616232144584335,2.3895000000000004,2.7435
565,4,slab,form,311,312,1.592597313137912,2.3895000000000004,2.7435
566,4,slab,form,21,242,1.6150652728834394,2.3895000000000004,2.7435
567,4,slab,form,402,573,1.6211012734179844,2.3895000000000004,2.7435
568,4,covalent,form,593,596,1.1452089477194993,1.2305,1.3375000000000001
569,4,slab,form,408,410,1.64321706765718,2.3895000000000004,2.7435
570,4,slab,form,96,315,1.6467131044591556,2.3895000000000004,2.7435
571,4,covalent,form,583,591,1.1702775063841624,1.2305,1.3375000000000001
572,4,slab,form,152,154,1.5839199838720568,2.3895000000000004,2.7435
573,4,slab,form,198,199,1.6000722667589515,2.3895000000000004,2.7435
574,4,slab,form,481,483,1.6090430420492976,2.3895000000000004,2.7435
575,4,slab,form,510,569,1.5974980001997972,2.3895000000000004,2.7435
576,4,slab,form,50,534,1.61893771560123,2.3895000000000004,2.7435
577,4,slab,form,400,538,1.6035908556688907,2.3895000000000004,2.7435
578,4,slab,form,40,532,1.6583375375912746,2.3895000000000004,2.7435
579,4,slab,form,100,104,1.6418471745252337,2.3895000000000004,2.7435
580,4,slab,form,3,557,1.5986901253455286,2.3895000000000004,2.7435
581,4,slab,form,472,548,1.6629997383519977,2.3895000000000004,2.7435
582,4,slab,form,426,554,1.6099179140017457,2.3895000000000004,2.7435
583,4,slab,form,227,229,1.6064055903389411,2.3895000000000004,2.7435
584,4,slab,form,342,496,1.648889288446098,2.3895000000000004,2.7435
585,4,slab,form,360,502,1.5937015861789674,2.3895000000000004,2.7435
586,4,slab,form,90,94,1.6228297993673568,2.3895000000000004,2.7435
587,4,slab,form,300,301,1.631036943839903,2.3895000000000004,2.7435
588,4,slab,form,383,385,1.6068096857427885,2.3895000000000004,2.7435
589,4,slab,form,454,546,1.6425204546817687,2.3895000000000004,2.7435
590,4,slab,form,300,465,1.6388779012130197,2.3895000000000004,2.7435
591,4,slab,form,480,483,1.626800846147465,2.3895000000000004,2.7435
592,4,slab,form,62,64,1.6087635625601686,2.3895000000000004,2.7435
593,4,covalent,form,582,587,1.168520771306406,1.2305,1.3375000000000001
594,4,slab,form,340,341,1.591187160711528,2.3895000000000004,2.7435
595,4,slab,form,143,144,1.6075399345132306,2.3895000000000004,2.7435
596,4,slab,form,375,538,1.6267730581594684,2.3895000000000004,2.7435
597,4,slab,form,88,89,1.6515129897782863,2.3895000000000004,2.7435
598,4,slab,form,167,277,1.6412719140633878,2.3895000000000004,2.7435
599,4,slab,form,520,572,1.6669779564977925,2.3895000000000004,2.7435
600,4,slab,form,334,335,1.5881902999835475,2.3895000000000004,2.7435
601,4,slab,form,377,535,1.6599434443149739,2.3895000000000004,2.7435
602,4,slab,form,521,564,1.6068755865539652,2.3895000000000004,2.7435
603,4,slab,form,428,554,3.0861142014292637,3.1320000000000006,3.5960000000000005
604,4,slab,form,113,114,1.6778554853111038,2.3895000000000004,2.7435
605,4,slab,form,0,4,1.608051636630275,2.3895000000000004,2.7435
606,4,slab,form,442,443,1.6492932080199447,2.3895000000000004,2.7435
607,4,slab,form,226,229,1.6487481375826514,2.3895000000000004,2.7435
608,4,slab,form,430,559,1.6097095373242232,2.3895000000000004,2.7435
609,4,slab,form,525,527,1.6632113861824902,2.3895000000000004,2.7435
610,4,slab,form,118,119,1.6412762504547191,2.3895000000000004,2.7435
611,4,slab,form,196,353,1.64834695799957,2.3895000000000004,2.7435
612,4,slab,form,5,9,1.6189906254998228,2.3895000000000004,2.7435
613,4,slab,form,153,154,1.6303502568244754,2.3895000000000004,2.7435
614,4,slab,form,434,550,1.6290142611038683,2.3895000000000004,2.7435
615,4,slab,form,131,292,1.6000136556363964,2.3895000000000004,2.7435
616,4,slab,form,111,333,1.7091652436105866,2.3895000000000004,2.7435
617,4,slab,form,231,234,1.634836590020251,2.3895000000000004,2.7435
618,4,slab,form,221,365,1.599579114811722,2.3895000000000004,2.7435
619,4,slab,form,495,572,1.6881262983330154,2.3895000000000004,2.7435
620,4,slab,form,172,280,1.6779452952037974,2.3895000000000004,2.7435
621,4,slab,form,305,502,1.6155216399045875,2.3895000000000004,2.7435
622,4,slab,form,294,493,1.6688920280956376,2.3895000000000004,2.7435
623,4,slab,form,446,549,1.6691485234749215,2.3895000000000004,2.7435
624,4,slab,form,66,69,1.623232117059777,2.3895000000000004,2.7435
625,4,slab,form,30,34,1.6681712308944388,2.3895000000000004,2.7435
626,4,slab,form,288,289,1.6245531396527255,2.3895000000000004,2.7435
627,4,slab,form,115,558,1.6422188522540835,2.3895000000000004,2.7435
628,4,slab,form,371,373,1.6625805378973875,2.3895000000000004,2.7435
629,4,slab,form,316,439,1.6576692891574083,2.3895000000000004,2.7435
630,4,slab,form,155,159,1.6717658688040884,2.3895000000000004,2.7435
631,4,slab,form,56,59,1.663824903763578,2.3895000000000004,2.7435
632,4,slab,form,352,453,1.7174026363462964,2.3895000000000004,2.7435
633,4,slab,form,201,204,1.668629588988306,2.3895000000000004,2.7435
634,4,slab,form,127,299,1.623268100208478,2.3895000000000004,2.7435
635,4,slab,form,506,564,1.6214803830346889,2.3895000000000004,2.7435
636,4,slab,form,193,194,1.6837041124359378,2.3895000000000004,2.7435
637,4,slab,form,276,277,1.6472664295224133,2.3895000000000004,2.7435
638,4,slab,form,228,229,1.5946049003240825,2.3895000000000004,2.7435
639,4,slab,form,334,428,1.7349706506814402,2.5245,2.8985000000000003
640,4,slab,form,28,29,1.6290570500484958,2.3895000000000004,2.7435
641,4,slab,form,195,199,1.6416507375605696,2.3895000000000004,2.7435
642,4,slab,form,230,234,1.6790416385648925,2.3895000000000004,2.7435
643,4,slab,form,290,292,1.6380966968811383,2.3895000000000004,2.7435
644,4,slab,form,188,547,1.6084348762353158,2.3895000000000004,2.7435
645,4,slab,form,141,144,1.6131789140511015,2.3895000000000004,2.7435
646,4,covalent,form,593,597,1.1523931014476991,1.2305,1.3375000000000001
647,4,slab,form,148,530,1.6790023646495178,2.3895000000000004,2.7435
648,4,slab,form,58,361,1.596032912043635,2.3895000000000004,2.7435
649,4,slab,form,481,542,1.631680237408996,2.3895000000000004,2.7435
650,4,slab,form,430,431,1.584982019512985,2.3895000000000004,2.7435
651,4,slab,form,167,169,1.6314725718927354,2.3895000000000004,2.7435
652,4,slab,form,131,134,1.6557222611363225,2.3895000000000004,2.7435
653,4,slab,form,513,515,1.583147564546086,2.3895000000000004,2.7435
654,4,slab,form,223,267,1.6249805948222285,2.3895000000000004,2.7435
655,4,slab,form,362,363,1.6608583828173744,2.3895000000000004,2.7435
656,4,slab,form,157,159,1.6105007531779123,2.3895000000000004,2.7435
657,4,slab,form,192,194,1.6065355951690432,2.3895000000000004,2.7435
