event_id,frame,type,reactants,products,delta_counts,evidence_bonds,confidence
914,53,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 219, ""j"": 575, ""distance"": 2.9217478127685825, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 64, ""j"": 533, ""distance"": 2.917462985307005, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 209, ""j"": 573, ""distance"": 2.97148325874618, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
919,54,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 159, ""j"": 283, ""distance"": 3.193113145556881, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 159, ""j"": 548, ""distance"": 2.943729895279399, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 468, ""j"": 542, ""distance"": 2.9493665748024673, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 239, ""j"": 571, ""distance"": 2.9597454856855623, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
924,55,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 109, ""j"": 309, ""distance"": 3.1257952661134114, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 257, ""j"": 399, ""distance"": 2.9339926778900822, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 224, ""j"": 365, ""distance"": 2.943669456091926, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 519, ""j"": 575, ""distance"": 2.9290396220660697, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
926,56,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 359, ""j"": 527, ""distance"": 2.9100244121409835, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
929,57,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 39, ""j"": 251, ""distance"": 2.942799851357514, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 34, ""j"": 248, ""distance"": 2.959883127606572, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
934,58,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 34, ""j"": 260, ""distance"": 3.1375604067629896, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 403, ""j"": 573, ""distance"": 3.1251340775762873, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 209, ""j"": 347, ""distance"": 2.952048284095481, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 194, ""j"": 544, ""distance"": 2.971833273647059, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
937,59,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 292, ""j"": 490, ""distance"": 2.9297504679135384, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 523, ""j"": 572, ""distance"": 2.9931824047767885, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
942,60,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 9, ""j"": 257, ""distance"": 2.944032600189987, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 447, ""j"": 549, ""distance"": 3.1096488460605727, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 204, ""j"": 356, ""distance"": 2.9912257153620825, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 428, ""j"": 554, ""distance"": 3.1025296109859175, ""threshold_form"": 3.1320000000000006, ""threshold_break"": 3.5960000000000005}]",
945,61,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 154, ""j"": 292, ""distance"": 3.1322714289480698, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 9, ""j"": 529, ""distance"": 2.9420760488330764, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
950,62,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 34, ""j"": 541, ""distance"": 3.16783334618679, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 527, ""j"": 538, ""distance"": 3.1145591812262756, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 34, ""j"": 538, ""distance"": 2.955870076975571, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 505, ""j"": 567, ""distance"": 2.9800752938975523, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
953,63,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 439, ""j"": 553, ""distance"": 2.976291221350353, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 301, ""j"": 465, ""distance"": 2.9123989646347233, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
956,64,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 9, ""j"": 556, ""distance"": 3.0761854969318363, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 410, ""j"": 556, ""distance"": 2.9540117292635464, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
960,65,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 502, ""j"": 570, ""distance"": 3.165654210687076, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 134, ""j"": 570, ""distance"": 2.9818412187824967, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 19, ""j"": 558, ""distance"": 2.9733164891373187, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
964,66,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 99, ""j"": 565, ""distance"": 2.9638702931025733, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 257, ""j"": 410, ""distance"": 3.1345813949956844, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 194, ""j"": 361, ""distance"": 2.9710037921827417, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
966,67,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 447, ""j"": 563, ""distance"": 2.9175967595235917, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
971,68,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 194, ""j"": 350, ""distance"": 3.1400103326935165, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 353, ""j"": 519, ""distance"": 2.9929018037695045, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 350, ""j"": 450, ""distance"": 2.961656077668839, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 79, ""j"": 327, ""distance"": 2.975623648939962, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
975,69,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 292, ""j"": 479, ""distance"": 3.113299692994696, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 419, ""j"": 559, ""distance"": 2.9879852098493656, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 443, ""j"": 548, ""distance"": 3.1255615468936555, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
978,70,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 79, ""j"": 554, ""distance"": 3.1772670304464827, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 14, ""j"": 260, ""distance"": 2.940221089970145, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
980,71,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 79, ""j"": 335, ""distance"": 2.8663641912314013, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
983,72,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 505, ""j"": 571, ""distance"": 3.1661548528341226, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 89, ""j"": 309, ""distance"": 2.8433260856382208, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
987,73,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 49, ""j"": 365, ""distance"": 2.9913655294782404, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 456, ""j"": 546, ""distance"": 2.9578921505597564, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 59, ""j"": 271, ""distance"": 2.939449923146096, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
991,74,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 277, ""j"": 388, ""distance"": 2.961192739229775, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 422, ""j"": 552, ""distance"": 2.9231450133255765, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 119, ""j"": 299, ""distance"": 2.967081080876686, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
995,75,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 395, ""j"": 536, ""distance"": 2.985345208780691, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 515, ""j"": 537, ""distance"": 2.9846221450295376, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 149, ""j"": 530, ""distance"": 2.9777452206690556, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
999,76,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 453, ""j"": 549, ""distance"": 3.0534824803566734, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 44, ""j"": 265, ""distance"": 2.9820006907124226, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 109, ""j"": 303, ""distance"": 3.1343282495584157, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
1004,77,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 169, ""j"": 299, ""distance"": 3.1697390555884186, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 335, ""j"": 428, ""distance"": 3.1972949007920204, ""threshold_form"": 3.1320000000000006, ""threshold_break"": 3.5960000000000005}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 174, ""j"": 329, ""distance"": 2.953539265321384, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 169, ""j"": 335, ""distance"": 2.902726990684194, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
1008,79,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 4, ""j"": 254, ""distance"": 2.954307571913265, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 89, ""j"": 567, ""distance"": 2.9888822843097635, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 306, ""j"": 413, ""distance"": 2.8618954819243285, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
1011,80,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 94, ""j"": 324, ""distance"": 2.9336190383690255, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 204, ""j"": 356, ""distance"": 3.1520991059765775, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
1015,81,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 54, ""j"": 269, ""distance"": 2.957478246658797, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 367, ""j"": 511, ""distance"": 2.9814827328607665, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 144, ""j"": 274, ""distance"": 2.9256648918332613, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
1017,82,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 515, ""j"": 574, ""distance"": 2.932928197481677, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
1019,83,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 84, ""j"": 306, ""distance"": 2.9921911994138046, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
1023,84,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 312, ""j"": 419, ""distance"": 2.912369052223468, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 34, ""j"": 541, ""distance"": 2.9227731843965548, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 447, ""j"": 549, ""distance"": 2.9359004462533487, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
1027,85,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 114, ""j"": 333, ""distance"": 2.9030754759622743, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 286, ""j"": 496, ""distance"": 2.9625410505792313, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 64, ""j"": 553, ""distance"": 2.930795563276813, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
1030,86,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 324, ""j"": 447, ""distance"": 3.109335237099771, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 134, ""j"": 541, ""distance"": 3.191671173570566, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
1033,87,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 318, ""j"": 439, ""distance"": 2.9658584808154695, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 453, ""j"": 549, ""distance"": 2.8964302223930223, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
